time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-11-15T09:26:41.180Z,-20.077,-173.1411,23.51,4.7,mb,,83,3.189,1,us,us10003yhb,2015-11-30T09:12:57.051Z,"130km ESE of Pangai, Tonga",earthquake
2015-11-15T09:25:36.396Z,36.7585,-116.277,8.6,0,ml,8,205,0.06,0.0414,nn,nn00518961,2015-11-15T13:00:03.310Z,"46km ESE of Beatty, Nevada",earthquake
2015-11-15T09:24:14.320Z,35.6125,-120.8605,7.27,1.29,md,49,57,0.02462,0.06,nc,nc72555876,2015-11-24T01:43:04.910Z,"12km S of Lake Nacimiento, California",earthquake
2015-11-15T09:18:57.800Z,13.714,93.5448,47.89,4.5,mb,,229,7.011,0.41,us,us10003zbg,2015-11-30T09:06:45.319Z,"240km NNE of Bamboo Flat, India",earthquake
2015-11-15T09:02:02.000Z,63.052,-150.8605,120.7,1.5,ml,18,53.9999956800003,,0.39,ak,ak11924255,2015-11-20T23:29:56.660Z,"89km NNW of Talkeetna, Alaska",earthquake
2015-11-15T08:52:46.000Z,62.9034,-148.9255,8.8,1.1,ml,,,,0.56,ak,ak11924254,2015-11-20T23:30:41.997Z,"54km S of Cantwell, Alaska",earthquake
2015-11-15T08:39:25.000Z,58.3371,-153.824,71.8,1.9,ml,18,100.799991936001,,0.35,ak,ak12021288,2015-11-20T23:30:17.517Z,"89km N of Larsen Bay, Alaska",earthquake
2015-11-15T08:31:04.330Z,38.8246667,-122.845,2.97,0.56,md,20,60,0.00794,0.07,nc,nc72555871,2015-11-23T18:56:24.660Z,"9km NW of The Geysers, California",earthquake
2015-11-15T08:29:38.773Z,38.3762,-118.6589,11.9,0.9,ml,5,212.12,0.174,0.0816,nn,nn00518951,2015-11-15T12:56:49.521Z,"16km S of Hawthorne, Nevada",earthquake
2015-11-15T08:28:04.642Z,36.7551,-116.2901,8.5,0.1,ml,15,78.46,0.068,0.1196,nn,nn00518950,2015-11-15T12:53:39.628Z,"45km ESE of Beatty, Nevada",earthquake
2015-11-15T08:20:32.500Z,18.8745,-68.8192,50,3.4,Md,14,327.6,0.54797232,0.47,pr,pr15319004,2015-11-15T16:23:15.257Z,"26km ENE of Santa Cruz de El Seibo, Dominican Republic",earthquake
2015-11-15T08:10:48.210Z,33.2716667,-116.7773333,11.16,0.76,ml,38,46,0.03884,0.17,ci,ci37273143,2015-11-16T16:34:15.354Z,"4km NNW of Lake Henshaw, California",earthquake
2015-11-15T08:08:16.680Z,33.5298333,-116.7326667,3.65,0.62,ml,31,29,0.03568,0.12,ci,ci37273135,2015-11-16T16:26:45.990Z,"6km WSW of Anza, California",earthquake
2015-11-15T07:55:04.400Z,18.3696,-64.8704,84,2.6,Md,8,176.4,0.08084838,0.2,pr,pr15319006,2015-11-15T15:57:46.986Z,"7km ENE of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-11-15T07:51:21.470Z,37.5565,-118.8615,5.12,0.17,md,10,262,0.04222,0.02,nc,nc72555866,2015-11-16T22:00:41.910Z,"14km SE of Mammoth Lakes, California",earthquake
2015-11-15T07:43:06.700Z,44.7693333,-111.0975,10.8,0.7,md,13,96,0.028,0.13,uu,uu60129847,2015-11-16T23:15:54.390Z,"11km N of West Yellowstone, Montana",earthquake
2015-11-15T07:42:21.110Z,37.6913333,-118.4856667,0.02,1.05,md,8,251,0.1469,0.12,nc,nc72555861,2015-11-25T17:44:19.720Z,"34km N of Dixon Lane-Meadow Creek, California",earthquake
2015-11-15T07:41:56.600Z,18.0165,-65.1784,13,2.1,Md,4,248.4,0.3054272,0.31,pr,pr15319005,2015-11-15T13:21:10.337Z,"31km ESE of Vieques, Puerto Rico",earthquake
2015-11-15T07:41:18.710Z,37.5785,-118.851,6.63,0.62,md,11,177,0.02085,0.03,nc,nc72555856,2015-11-16T21:32:32.670Z,"13km SE of Mammoth Lakes, California",earthquake
2015-11-15T07:40:15.740Z,19.4061661,-155.286499,2.2,2.06,ml,18,71,0.007859,0.19,hv,hv61103281,2015-11-16T20:46:40.358Z,"5km WSW of Volcano, Hawaii",earthquake
2015-11-15T07:39:53.350Z,48.2918333,-114.2783333,7.83,1.56,ml,13,127,0.465,0.19,mb,mb80107219,2015-11-15T15:02:09.850Z,"7km N of Evergreen, Montana",earthquake
2015-11-15T07:31:57.800Z,36.466,-120.4708,14.5,2.4,Md,99,46.7999962560003,0.1527136,0.19,nc,nc72555841,2015-11-27T18:08:49.650Z,"29km WSW of San Joaquin, California",earthquake
2015-11-15T07:31:46.710Z,38.8198318,-122.783165,1.32,0.42,md,8,109,0.006843,0.01,nc,nc72555851,2015-11-15T07:33:19.930Z,"5km W of Cobb, California",earthquake
2015-11-15T07:31:38.090Z,38.8185005,-122.7945023,1.87,0.78,md,6,230,0.01054,0.03,nc,nc72555846,2015-11-15T07:33:14.950Z,"5km NW of The Geysers, California",earthquake
2015-11-15T07:27:46.000Z,63.5218,-150.8117,8,1,ml,,,,0.9,ak,ak11922950,2015-11-20T23:30:44.147Z,"93km W of Cantwell, Alaska",earthquake
2015-11-15T07:25:58.000Z,61.4478,-147.8315,35.2,1.1,ml,10,61.1999951040004,,0.16,ak,ak11922951,2015-11-20T23:29:55.913Z,"62km ESE of Lazy Mountain, Alaska",earthquake
2015-11-15T06:58:38.600Z,1.4279,-101.1846,10,4.5,mb,,208,11.096,0.66,us,us10003ygt,2015-11-15T15:01:18.949Z,"Galapagos Triple Junction region",earthquake
2015-11-15T06:52:15.670Z,38.8243332,-122.8450012,1.81,0.84,md,12,67,0.007883,0.02,nc,nc72555831,2015-11-15T06:53:48.700Z,"9km NW of The Geysers, California",earthquake
2015-11-15T06:52:07.000Z,61.5204,-146.5288,29.8,1.4,ml,19,43.1999965440003,,0.64,ak,ak12021285,2015-11-20T23:30:16.715Z,"44km NNW of Valdez, Alaska",earthquake
2015-11-15T06:51:57.000Z,60.1912,-140.9766,9.1,1.1,ml,15,104.399991648001,,0.43,ak,ak12021284,2015-11-20T23:30:15.898Z,"82km E of Cape Yakataga, Alaska",earthquake
2015-11-15T06:49:32.330Z,36.6823333,-121.3078333,3.43,2.12,md,55,56,0.03195,0.05,nc,nc72555826,2015-11-20T23:38:17.650Z,"15km SSE of Ridgemark, California",earthquake
2015-11-15T06:48:16.770Z,34.034,-116.9971667,13.04,0.92,ml,40,47,0.07821,0.18,ci,ci37273119,2015-11-16T14:24:14.995Z,"4km E of Yucaipa, California",earthquake
2015-11-15T06:44:28.294Z,36.5286,-113.5172,0,1.4,ml,8,185.17,0.531,0.2207,nn,nn00518946,2015-11-15T15:34:14.161Z,"54km SE of Littlefield, Arizona",earthquake
2015-11-15T06:39:17.000Z,63.5465,-147.3746,16.7,1,ml,18,140.399988768001,,0.95,ak,ak11922949,2015-11-20T23:29:55.137Z,"80km ENE of Cantwell, Alaska",earthquake
2015-11-15T06:36:41.000Z,63.5585,-147.2721,11.6,0.9,ml,,,,0.74,ak,ak11922948,2015-11-20T23:30:51.931Z,"85km ENE of Cantwell, Alaska",earthquake
2015-11-15T06:32:10.000Z,60.1071,-152.7182,94.7,1.7,ml,33,50.3999959680003,,0.39,ak,ak12021281,2015-11-20T23:30:55.494Z,"42km S of Redoubt Volcano, Alaska",earthquake
2015-11-15T06:27:05.000Z,51.2368,-175.1187,14.5,2.1,ml,12,259.199979264002,,0.36,ak,ak12021280,2015-11-20T23:30:15.252Z,"124km SSW of Atka, Alaska",earthquake
2015-11-15T06:21:18.000Z,51.2735,-175.0964,15.6,2,ml,11,259.199979264002,,0.32,ak,ak12021279,2015-11-20T23:30:13.778Z,"119km SSW of Atka, Alaska",earthquake
2015-11-15T06:17:07.000Z,61.9626,-147.2099,43.4,1.5,ml,27,68.3999945280004,,0.53,ak,ak11922945,2015-11-20T23:29:54.511Z,"88km ENE of Sutton-Alpine, Alaska",earthquake
2015-11-15T06:03:46.240Z,-23.795,-66.5489,197.94,4.4,mb,,63,2.471,0.87,us,us10003ygn,2015-11-15T14:06:48.118Z,"52km NNW of San Antonio de los Cobres, Argentina",earthquake
2015-11-15T05:56:45.000Z,62.1032,-149.5612,46.4,1.2,ml,,,,0.5,ak,ak11922939,2015-11-20T23:30:54.171Z,"16km ESE of Y, Alaska",earthquake
2015-11-15T05:53:39.620Z,46.27,-119.2968333,2.889,0.2,md,5,285,0.1022,0.03,uw,uw60118813,2015-11-17T18:04:55.690Z,"1km SSW of Richland, Washington",earthquake
2015-11-15T05:45:20.000Z,57.3743,-155.2357,90.8,2.4,ml,26,57.5999953920004,,0.54,ak,ak12021276,2015-11-20T23:30:12.874Z,"77km WSW of Larsen Bay, Alaska",earthquake
2015-11-15T05:42:48.000Z,51.4566,-173.5132,25.7,3.2,ml,18,219.599982432001,,0.62,ak,ak11922935,2015-11-20T23:31:24.417Z,"94km SSE of Atka, Alaska",earthquake
2015-11-15T05:38:18.210Z,47.6616667,-120.1055,5.101,0.85,md,7,155,0.1081,0.07,uw,uw61105006,2015-11-17T18:02:48.800Z,"3km WNW of Waterville, Washington",earthquake
2015-11-15T05:37:29.200Z,18.3502,-64.5777,7,2.4,Md,4,298.8,0.07456017,0.01,pr,pr15319003,2015-11-15T08:25:51.148Z,"8km SSE of Road Town, British Virgin Islands",earthquake
2015-11-15T05:32:31.000Z,62.9689,-151.0413,114.5,1.4,ml,14,61.1999951040004,,0.37,ak,ak12021274,2015-11-20T23:30:11.897Z,"86km NNW of Talkeetna, Alaska",earthquake
2015-11-15T05:21:36.930Z,36.4726667,-120.4723333,11.6,2.23,md,7,176,0.1596,0.05,nc,nc71098504,2015-11-24T01:39:33.410Z,"29km WSW of San Joaquin, California",earthquake
2015-11-15T05:21:27.100Z,36.4585,-120.453,16.1,1.8,Md,35,151.199987904001,0.1437304,0.13,nc,nc72555816,2015-11-24T01:34:30.530Z,"28km SW of San Joaquin, California",earthquake
2015-11-15T05:14:01.870Z,32.0058,128.58,18.36,4.8,mb,,100,2.606,0.98,us,us10003ygk,2015-11-15T13:16:37.696Z,"79km SSW of Fukue, Japan",earthquake
2015-11-15T05:11:55.110Z,-24.7658,-175.7978,35,5,mb,,121,9.036,0.85,us,us10003ygi,2015-11-15T13:14:34.964Z,"South of Tonga",earthquake
2015-11-15T04:59:33.000Z,51.305,-178.005,37.8,3.6,ml,26,205.199983584001,,0.44,ak,ak11921642,2015-11-20T23:30:16.117Z,"65km S of Tanaga Volcano, Alaska",earthquake
2015-11-15T04:56:20.170Z,13.1985,-89.4766,52.29,4.5,mb,,164,0.54,0.81,us,us10003yge,2015-11-15T23:20:03.432Z,"36km SSW of La Libertad, El Salvador",earthquake
2015-11-15T04:54:39.000Z,59.5508,-151.3841,4,1.9,ml,,,,0.58,ak,ak11921641,2015-11-20T23:29:40.337Z,"13km SE of Homer, Alaska",earthquake
2015-11-15T04:39:10.430Z,38.8383331,-122.8413315,1.56,0.95,md,11,66,0.01597,0.01,nc,nc72555811,2015-11-15T04:40:44.970Z,"10km W of Cobb, California",earthquake
2015-11-15T04:37:42.000Z,61.3492,-151.0232,61.3,2.8,ml,,,,0.62,ak,ak11921627,2015-11-20T23:30:38.675Z,"60km WSW of Big Lake, Alaska",earthquake
2015-11-15T04:28:12.176Z,38.4631,-118.2115,10,0.8,ml,5,180.34,0.054,0.0954,nn,nn00518940,2015-11-15T12:37:44.581Z,"36km E of Hawthorne, Nevada",earthquake
2015-11-15T04:17:49.000Z,67.5755,-161.9528,4.7,2.7,ml,14,118.799990496001,,0.69,ak,ak12021270,2015-11-20T23:32:15.551Z,"43km E of Noatak, Alaska",earthquake
2015-11-15T04:16:24.460Z,5.1211,127.3142,104.52,4.8,mb,,92,2.593,0.72,us,us10003yg9,2015-11-15T12:18:53.141Z,"186km SE of Pondaguitan, Philippines",earthquake
2015-11-15T04:15:26.000Z,64.645,-149.264,18.8,0.2,ml,11,100.799991936001,,0.39,ak,ak11920335,2015-11-20T23:30:36.309Z,"10km NW of North Nenana, Alaska",earthquake
2015-11-15T04:06:50.000Z,59.9633,-152.5396,77.7,1.6,ml,28,57.5999953920004,,0.35,ak,ak12021268,2015-11-20T23:30:10.544Z,"44km WNW of Anchor Point, Alaska",earthquake
2015-11-15T03:57:59.000Z,64.9576,-151.053,8.7,1.2,ml,,,,0.64,ak,ak11920333,2015-11-20T23:29:41.010Z,"20km WSW of Manley Hot Springs, Alaska",earthquake
2015-11-15T03:50:18.000Z,51.8178,-179.4609,95.2,2.3,ml,13,158.399987328001,,0.28,ak,ak12021266,2015-11-20T23:30:09.629Z,"66km NNW of Amatignak Island, Alaska",earthquake
2015-11-15T03:46:46.850Z,33.8128333,-116.9831667,9.15,0.66,ml,19,68,0.1056,0.19,ci,ci37273111,2015-11-16T14:24:18.171Z,"4km NW of San Jacinto, California",earthquake
2015-11-15T03:43:45.890Z,48.145,-116.3493333,5.72,2.24,ml,12,175,0.531,0.31,mb,mb80107214,2015-11-23T22:03:34.868Z,"21km SE of Sandpoint, Idaho",earthquake
2015-11-15T03:36:22.000Z,18.0487,-66.3506,7,2.7,Md,14,154.8,0.21829061,0.23,pr,pr15319001,2015-11-15T11:38:58.878Z,"3km NW of Mariano Colon, Puerto Rico",earthquake
2015-11-15T03:18:46.640Z,37.4925,-118.8368333,6.08,2.6,md,45,56,0.09174,0.06,nc,nc72555806,2015-12-04T22:16:07.795Z,"21km SE of Mammoth Lakes, California",earthquake
2015-11-15T03:18:37.000Z,61.7878,-146.4689,27.9,1.6,ml,,,,0.69,ak,ak11920331,2015-11-20T23:29:43.691Z,"60km SW of Glennallen, Alaska",earthquake
2015-11-15T03:17:28.000Z,55.7229,-160.6649,79.5,1.8,ml,7,151.199987904001,,0.18,ak,ak12021264,2015-11-20T23:30:08.937Z,"44km NNW of Sand Point, Alaska",earthquake
2015-11-15T03:17:26.300Z,36.303,-89.5068333,8.16,1.41,md,14,79,0.03623,0.06,nm,nm60095747,2015-11-16T14:06:02.340Z,"4km NNW of Ridgely, Tennessee",earthquake
2015-11-15T03:13:24.760Z,43.6905,-110.3693333,4.1,1.2,ml,8,259,0.187,0.12,mb,mb80107209,2015-11-15T15:17:41.740Z,"39km NE of Jackson, Wyoming",earthquake
2015-11-15T03:10:41.610Z,37.0223333,-97.9448333,6.05,2,ml,21,86,0.06699,0.04,ismpkansas,ismpkansas70154038,2015-11-16T18:48:59.812Z,"16km SSE of Anthony, Kansas",earthquake
2015-11-15T03:04:56.760Z,38.8246651,-122.8548355,1.71,0.8,md,12,94,0.003287,0.02,nc,nc72555801,2015-11-15T03:06:29.350Z,"10km WNW of The Geysers, California",earthquake
2015-11-15T03:00:54.780Z,46.4168333,-120.8391667,8.079,1.56,ml,10,99,0.2395,0.13,uw,uw61105001,2015-11-16T22:39:10.810Z,"23km SW of Ahtanum, Washington",earthquake
2015-11-15T02:54:52.000Z,62.7719,-149.4475,66.4,1.4,ml,25,68.3999945280004,,0.48,ak,ak11920330,2015-11-20T23:30:35.637Z,"60km NE of Talkeetna, Alaska",earthquake
2015-11-15T02:48:57.000Z,61.4696,-149.7595,37.8,1.9,ml,,,,0.38,ak,ak11920327,2015-11-20T23:29:42.522Z,"9km WSW of Knik-Fairview, Alaska",earthquake
2015-11-15T02:47:00.600Z,18.125,-66.8951,12,1.6,Md,4,115.2,0.18684958,0.31,pr,pr15319002,2015-11-15T04:34:06.110Z,"8km NE of Sabana Grande, Puerto Rico",earthquake
2015-11-15T02:44:59.800Z,19.1989994,-155.4141693,36.69,2.29,md,49,155,0.04141,0.13,hv,hv61103141,2015-11-15T02:48:22.760Z,"6km E of Pahala, Hawaii",earthquake
2015-11-15T02:42:25.000Z,57.7374,-155.8754,98.2,2,ml,15,115.199990784001,,0.39,ak,ak12021261,2015-11-20T23:30:08.234Z,"115km SSE of King Salmon, Alaska",earthquake
2015-11-15T02:31:22.840Z,38.8016667,-122.772,0.92,1.36,md,32,71,0.01342,0.05,nc,nc72555796,2015-11-24T01:12:54.090Z,"3km NNW of The Geysers, California",earthquake
2015-11-15T02:28:32.520Z,48.4781667,-111.3993333,22.97,2.47,ml,16,180,1.189,0.17,mb,mb80107204,2015-11-15T15:11:52.850Z,"32km W of Chester, Montana",earthquake
2015-11-15T02:08:34.360Z,36.4008333,-117.8963333,1.28,0.88,ml,14,112,0.1533,0.19,ci,ci37273087,2015-11-16T19:35:34.406Z,"16km NE of Olancha, California",earthquake
2015-11-15T02:07:11.500Z,17.9487,-66.8659,8,2.3,Md,9,205.2,0.02874609,0.2,pr,pr15319000,2015-11-15T02:24:25.887Z,"4km SE of Maria Antonia, Puerto Rico",earthquake
2015-11-15T01:57:36.220Z,38.8380013,-122.8318329,1.05,0.65,md,12,93,0.002913,0.05,nc,nc72555791,2015-11-15T01:59:09.900Z,"9km W of Cobb, California",earthquake
2015-11-15T01:54:21.330Z,19.427,-155.618,3.612,1.17,md,14,102,0.02577,0.17,hv,hv61103096,2015-11-16T21:02:49.360Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-11-15T01:53:06.000Z,60.2338,-141.1586,17.8,1.3,ml,,,,0.37,ak,ak11919039,2015-11-20T23:29:45.460Z,"73km ENE of Cape Yakataga, Alaska",earthquake
2015-11-15T01:52:18.000Z,63.2664,-151.6705,3.7,1.8,ml,,,,0.7,ak,ak11919036,2015-11-20T23:29:44.577Z,"131km NW of Talkeetna, Alaska",earthquake
2015-11-15T01:29:53.000Z,63.6098,-150.8126,14.6,0.8,ml,8,89.9999928000006,,0.44,ak,ak11919032,2015-11-20T23:30:37.967Z,"95km WSW of Healy, Alaska",earthquake
2015-11-15T01:22:26.870Z,44.7488333,-111.1051667,6.11,0.31,md,5,169,0.065,0.09,uu,uu60129837,2015-11-16T23:55:57.680Z,"9km N of West Yellowstone, Montana",earthquake
2015-11-15T01:13:25.350Z,38.8143349,-122.8176651,2.02,1.12,md,25,83,0.01052,0.03,nc,nc72555786,2015-11-15T01:14:59.560Z,"6km NW of The Geysers, California",earthquake
2015-11-15T01:12:23.900Z,30.9827,128.8608,10,4.5,mb,,119,1.461,0.73,us,us10003yfh,2015-11-15T09:15:00.731Z,"142km WSW of Makurazaki, Japan",earthquake
2015-11-15T01:10:20.430Z,36.3011667,-89.5036667,8.16,1.33,md,9,97,0.03347,0.04,nm,nm60095742,2015-11-16T14:34:47.810Z,"4km NNW of Ridgely, Tennessee",earthquake
2015-11-15T00:56:49.000Z,51.866,-172.6549,34.1,2.4,ml,9,331.199973504002,,0.29,ak,ak12021257,2015-11-20T23:30:07.610Z,"112km ESE of Atka, Alaska",earthquake
2015-11-15T00:50:48.220Z,44.7616667,-111.0965,11.43,0.87,md,14,92,0.035,0.15,uu,uu60129832,2015-11-16T21:46:01.350Z,"11km N of West Yellowstone, Montana",earthquake
2015-11-15T00:39:48.270Z,36.6706667,-121.2971667,5.23,2.36,md,65,65,0.01963,0.06,nc,nc72555756,2015-11-20T22:32:41.211Z,"16km SSE of Ridgemark, California",earthquake
2015-11-15T00:19:20.600Z,33.922,-116.3701667,5.51,1.46,ml,46,51,0.03711,0.22,ci,ci37273079,2015-11-16T14:27:11.490Z,"12km N of Thousand Palms, California",earthquake
2015-11-15T00:09:03.000Z,51.7034,-175.8515,51.7,1.8,ml,9,215.999982720001,,0.24,ak,ak12021256,2015-11-20T23:30:06.842Z,"59km ESE of Adak, Alaska",earthquake
2015-11-15T00:06:54.000Z,68.9593,-148.2779,21.1,1.7,ml,7,140.399988768001,,0.57,ak,ak12021255,2015-11-20T23:30:06.207Z,"144km S of Prudhoe Bay, Alaska",earthquake
2015-11-14T23:59:17.877Z,39.3216,-119.9768,6.8,0.5,ml,11,78.75,0.055,0.1126,nn,nn00518931,2015-11-15T01:57:37.629Z,"7km N of Incline Village, Nevada",earthquake
2015-11-14T23:46:43.000Z,61.5062,-140.6652,7.2,1.5,ml,,,,0.47,ak,ak11917750,2015-11-20T19:51:54.707Z,"187km NNE of Cape Yakataga, Alaska",earthquake
2015-11-14T23:43:12.200Z,36.7996,-98.6762,2.885,2.8,ml,,147,,0.47,us,us10003yf2,2015-12-12T06:24:31.394Z,"1km SW of Alva, Oklahoma",earthquake
2015-11-14T23:42:17.870Z,37.2085,-114.5395,0,0.7,ml,7,145.69,0.453,0.2216,nn,nn00518933,2015-11-15T02:06:54.857Z,"45km S of Caliente, Nevada",earthquake
2015-11-14T23:42:02.690Z,-26.9129,-176.1245,10,4.3,mb,,140,2.817,1.38,us,us10003z9u,2015-12-12T06:37:33.345Z,"South of the Fiji Islands",earthquake
2015-11-14T23:38:31.000Z,57.8471,-155.4725,86.8,2.2,ml,,,,0.41,ak,ak12020660,2015-11-20T19:52:40.996Z,"95km WNW of Larsen Bay, Alaska",earthquake
2015-11-14T23:37:09.470Z,38.8390007,-122.8308334,1.48,0.75,md,7,103,0.003657,0.01,nc,nc72555751,2015-11-14T23:38:44.840Z,"9km WNW of Cobb, California",earthquake
2015-11-14T23:30:23.670Z,51.442,-172.81,19.5,2.7,ml,,,,0.64,us,us10003yfp,2015-12-11T00:33:10.536Z,"127km SE of Atka, Alaska",earthquake
2015-11-14T23:26:43.000Z,68.9458,-148.2239,14.4,2.2,ml,,,,0.82,ak,ak12020658,2015-11-20T19:52:40.151Z,"142km NW of Arctic Village, Alaska",earthquake
2015-11-14T23:20:09.810Z,38.8426666,-122.8294983,1.3,0.78,md,8,66,0.006201,0.01,nc,nc72555741,2015-11-14T23:21:44.730Z,"9km WNW of Cobb, California",earthquake
2015-11-14T23:19:06.000Z,53.6275,-160.7782,25.7,2.7,ml,,,,0.71,ak,ak12020657,2015-11-20T19:55:59.364Z,"151km SSW of Chernabura Island, Alaska",earthquake
2015-11-14T23:16:23.000Z,59.5209,-152.5082,84.8,2.1,ml,,,,0.53,ak,ak11916471,2015-11-20T19:51:53.612Z,"47km SW of Anchor Point, Alaska",earthquake
2015-11-14T23:14:07.400Z,33.4756667,-116.5723333,8.13,0.38,ml,19,107,0.03136,0.1,ci,ci37273071,2015-11-16T16:16:44.109Z,"13km SE of Anza, California",earthquake
2015-11-14T23:12:23.270Z,38.8385,-122.8296667,1.79,1.23,md,36,53,0.004546,0.03,nc,nc72555736,2015-11-24T00:52:49.160Z,"9km W of Cobb, California",earthquake
2015-11-14T23:11:07.400Z,38.8326683,-122.770668,1.45,0.89,md,7,161,0.009053,0.01,nc,nc72555731,2015-11-14T23:12:44.630Z,"4km WNW of Cobb, California",earthquake
2015-11-14T23:08:16.080Z,38.840332,-122.831665,1.42,0.52,md,13,61,0.003455,0.02,nc,nc72555726,2015-11-14T23:09:49.600Z,"9km WNW of Cobb, California",earthquake
2015-11-14T23:06:54.130Z,33.3685,-116.3255,10.1,0.87,ml,14,302,0.255,0.15,ci,ci37273063,2015-11-16T19:29:47.610Z,"13km NNE of Borrego Springs, California",earthquake
2015-11-14T23:06:07.670Z,38.8395,-122.8301667,2.15,2.27,md,48,55,0.004253,0.04,nc,nc72555716,2015-11-21T08:28:42.625Z,"9km WNW of Cobb, California",earthquake
2015-11-14T22:59:42.480Z,38.8251648,-122.8408356,1.28,0.51,md,7,166,0.004975,0.02,nc,nc72555711,2015-11-14T23:01:19.550Z,"9km NW of The Geysers, California",earthquake
2015-11-14T22:47:54.000Z,60.7867,-148.9538,20,1.5,ml,,,,0.49,ak,ak12020655,2015-11-20T19:52:38.495Z,"14km W of Whittier, Alaska",earthquake
2015-11-14T22:46:10.000Z,65.0399,-149.6433,5.5,0.6,ml,,,,0.51,ak,ak11916470,2015-11-20T19:52:21.671Z,"46km E of Manley Hot Springs, Alaska",earthquake
2015-11-14T22:41:05.620Z,38.802166,-122.7403336,1.4,1.15,md,9,131,0.01739,0.04,nc,nc72555706,2015-11-14T22:42:39.380Z,"2km SW of Cobb, California",earthquake
2015-11-14T22:04:45.000Z,64.8705,-148.6541,14.4,0.6,ml,,,,0.48,ak,ak11915195,2015-11-20T19:52:20.940Z,"30km W of Ester, Alaska",earthquake
2015-11-14T22:03:04.000Z,52.5959,-169.322,16.4,3.9,ml,,,,0.57,ak,ak11915193,2015-11-20T19:53:06.573Z,"48km SW of Nikolski, Alaska",earthquake
2015-11-14T21:58:27.581Z,38.9419,-118.7333,5.9,1.3,ml,11,110.64,0.355,0.1542,nn,nn00518922,2015-11-14T22:11:01.892Z,"37km E of Yerington, Nevada",earthquake
2015-11-14T21:47:13.529Z,41.8674,-119.6284,8.7,1,ml,5,222.17,0.151,0.1062,nn,nn00518926,2015-11-14T22:38:37.177Z,"69km ESE of Lakeview, Oregon",earthquake
2015-11-14T21:46:09.380Z,37.605,-112.8883333,16.81,1.26,md,9,176,0.024,0.11,uu,uu60129827,2015-11-16T21:38:47.160Z,"17km ESE of Cedar City, Utah",earthquake
2015-11-14T21:45:03.760Z,19.4026661,-155.279007,1.26,2,ml,17,48,0.008851,0.12,hv,hv61102991,2015-11-16T21:07:21.490Z,"5km SW of Volcano, Hawaii",earthquake
2015-11-14T21:41:51.130Z,31.2579,128.8044,14.61,4.5,mb,,94,1.431,0.72,us,us10003yem,2015-11-15T05:44:24.370Z,"144km W of Makurazaki, Japan",earthquake
2015-11-14T21:28:01.700Z,18.1837,-68.8089,30,3.3,Md,9,313.2,0.52102286,0.62,pr,pr15318005,2015-12-11T00:56:17.247Z,"30km SSW of San Rafael del Yuma, Dominican Republic",earthquake
2015-11-14T21:24:57.810Z,53.717,-164.161,17.1,3.1,ml,,,,0.3,us,us10003zwm,2015-12-12T05:08:43.048Z,"115km ESE of Akutan, Alaska",earthquake
2015-11-14T21:24:51.446Z,41.8671,-119.6275,8.5,2,ml,8,132.49,0.152,0.1955,nn,nn00518919,2015-11-14T21:43:15.385Z,"69km ESE of Lakeview, Oregon",earthquake
2015-11-14T21:15:19.200Z,-24.9924,179.7013,495.21,4.1,mb,,192,7.373,0.78,us,us10003z9n,2015-12-12T04:57:51.298Z,"South of the Fiji Islands",earthquake
2015-11-14T20:43:28.480Z,33.4876667,-116.5001667,12.25,0.22,ml,17,178,0.0717,0.13,ci,ci37273047,2015-11-16T16:12:37.800Z,"18km ESE of Anza, California",earthquake
2015-11-14T20:36:05.800Z,38.819,-122.7632,1.3,0.2,Md,10,64.7999948160004,0.008983153,0.03,nc,nc72555676,2015-11-21T06:46:20.837Z,"3km W of Cobb, California",earthquake
2015-11-14T20:34:28.840Z,31.3026,128.8759,10,5.3,mb,,60,1.363,0.76,us,us10003ye7,2015-11-20T15:56:43.000Z,"137km W of Makurazaki, Japan",earthquake
2015-11-14T20:23:55.970Z,19.4281667,-155.6105,3.532,1.68,md,12,97,0.02465,0.15,hv,hv61102876,2015-11-16T21:21:03.350Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-11-14T20:20:21.000Z,64.7487,-151.3172,4.5,0.9,ml,,,,0.63,ak,ak11912640,2015-11-20T19:52:18.961Z,"42km SW of Manley Hot Springs, Alaska",earthquake
2015-11-14T20:20:20.010Z,37.6385,-118.929,6.21,0.73,md,19,61,0.02416,0.03,nc,nc72555671,2015-11-16T19:54:45.030Z,"3km ESE of Mammoth Lakes, California",earthquake
2015-11-14T20:16:27.200Z,18.6124,-65.6374,37,2.7,Md,11,223.2,0.39705536,0.23,pr,pr15318004,2015-12-12T04:44:04.757Z,"27km NNE of Luquillo, Puerto Rico",earthquake
2015-11-14T20:03:46.731Z,36.3572,-117.1422,4.8,0.2,ml,6,217.36,0.391,0.1582,nn,nn00518914,2015-11-14T20:45:05.408Z,"69km NNE of Searles Valley, California",earthquake
2015-11-14T20:00:52.000Z,64.989,-147.3495,0,0.3,ml,,,,0.12,ak,ak11912639,2015-11-20T19:52:17.981Z,"22km NNE of Badger, Alaska",earthquake
